code,loc,dates,user,environment,transports,securite,sante,sp_loisirs,culture,enseignement,commerces,qualite_de_vie,comm_positif,comm_negatif,agree,disagree,average
75006,PARIS 6E ARRONDISSEMENT,NA,jeannedes,5,7,8,9,7,9,9,9,6,"Cet arrondissement possède de multiples qualités : de nombreux espaces verts ( le magnifique jardin du Luxembourg),  une ambiance sereine ( de sécurité j'entends), il est très bien desservi et se dote de deux super lignes de métro que sont la 12 et la 4. De nombreux petits commerces, marchés ( allée Sonya Rykiel ),  le bon marché pour les fines bouches, beaucoup de cinémas et de théâtres,  la vie culturelle est très riche,  par contre pour le sport j'imagine qu'il doit y avoir ce qu'il faut puisque je n'y vais pas.
Le 6eme se dote,  paradoxalement, de la pharmacie la moins chère de Paris ( citypharma).","LE bruit ! Oh mon dieu,  cet arrondissement aurait pu être parfait mais les nuisances sonores me font le détester de plus en plus, je vis entre le boulevard Raspail et la rue de Rennes et c'est un véritable enfer, je dois dormir toutes les nuits avec des bouchons !! Les voitures ne s'arrêtent jamais,  c'est une vraie parade! En hiver, l'air est supportable mais l'été ( avec toutes ces voitures) on sent vraiment la pollution. De plus, les commerçants ""profitent"" de la réputation du 6eme et de ses habitants pour y proposer des prix exorbitants, je pense notamment aux cafés, restaurants, salon de coiffure etc. Si vous voulez vivre convenablement ici mieux vaut être TRÈS riche, riche ne suffit plus à ce niveau là.
J'y habite seulement pour l'année dans un studio et je compte déménager, donc je sais ce que je dis.",20,23,7.7
75006,PARIS 6E ARRONDISSEMENT,NA,Paul,8,8,9,8,7,8,8,8,9,"Quartier magnifique avec le jardin du Luxembourg, Saint Sulpice, le quartier Saint-germain...
Beaucoup de magasins indépendants comme chaines avec la rue de Rennes.
Proche de Montparnasse et des cinémas, restaurants.
Beaucoup de Bus et ligne de métro 4/12 permettant de facilement rejoindre les autres arrondissements.",Quartier très cher à l'achat.,12,4,8.1
75006,PARIS 6E ARRONDISSEMENT,NA,Louloudu6,9,10,8,7,8,10,9,9,10,"Meilleure ville.
On s'y sent bien vivre, aucun nuisance d'aucun type
Des bâtiments magnifiques
Les cafés les plus connus de Paris
La Rue de rennes et ses commerces.","Trop cher.
Sinon il n'y a pas trop de points négatifs à ajouter à part la population locale pouvant être de tant à autres légèrement hautaine et se comporter comme des rois alors qu'ils sont personnes en fait.",19,4,8.9
75006,PARIS 6E ARRONDISSEMENT,NA,disette,1,9,7,8,5,8,7,8,2,"Je suis resté en location 3/4 ans autour de Duroc/Vaneau.
Excellente couverture en métro qui donne accès à tout Paris. Métro 10 peu fréquenté même en heure de pointe.
Bonne offre culturelle, en particulier les cinémas de Montparnasse.
Beaucoup de commerces, de boulangeries, de magasins culturels. Restaurants variés, il n'y a pas que des kebabs.
Beaucoup de médecins.","Beaucoup de béton, de pollution. Rues très bruyantes, des travaux tout le temps. Bouchons et coups de klaxon systématiques en heure de pointe. Double vitrage obligatoire (je n'en avais pas malheureusement dans mon vieil appart). Difficile d'ouvrir les fenêtres sans être assourdi par le bruit, même le week-end.
Zéro parcs et verdure, à part le jardin du Luxembourg.
Pistes cyclables peu nombreuses, rues dangereuses pour les vélos mais cette remarque est valable pour tout Paris. Places de parking insuffisantes mais il faudrait être fou pour avoir une voiture ici !
Commerces chers, que des Franprix, Monoprix et Carrefour City qui abusent sur les prix. Il faut aller loin pour faire ses courses à prix ""raisonnables"".
Prix de l'immobilier excessifs.
Pour qui aime l'animation et la proximité avec tous les commerces et la culture, je suis certain que c'est un bon coin. Mais pour qui comme moi cherche un peu de tranquillité, le 6ème et globalement Paris dans son ensemble sont à éviter.Adresse email invalide !!",12,14,6.1
75006,PARIS 6E ARRONDISSEMENT,NA,Xoff,6,8,8,8,5,7,8,7,7,"- Pour avoir vécu 10 ans dans le 19ème (que j'ai su apprécier malgré ses défauts), quitter le 6ème pour un autre arrondissement sera pour moi difficile, sauf à rejoindre le 5ème.
- Centre historique de Paris chargé d'histoire et qui continue à incarner une certaine vie parisienne.
- Quartier central et bénéficiant d'un accès optimal au réseau de transports.
- Jardin du Luxembourg qui figure parmi les rares grands parcs de Paris.
- Proximité immédiate d'établissements scolaires et hospitaliers renommés.
- Beaucoup de commerces dont certains de renommée internationale.
- Offre culturelle d'une extrême richesse : cinémas, théâtre, musées,…","- Prix du mètre carré hors norme dans une ville déjà devenue inaccessible à l'achat sans patrimoine de départ.
- Des supermarchés qui à quelques rares exceptions se contentent d'un assortiment déplorable proposé à des tarifs prohibitifs.
- Centre d'une ville dont l'air déjà très polluée à la base et souvent étouffant en été.
- Certaines zones, Saint Germain en particulier, envahies par les touristes.
- Paris est de moins en moins adaptée à la vie de famille, ça vaut aussi pour le 6ème qui est pourtant loin d'être le pire des arrondissements sur ce plan.",11,6,7.1
75006,PARIS 6E ARRONDISSEMENT,NA,cléopatre,7,8,8,7,2,8,8,7,8,"Belle architecture du vieux Paris (notamment quartiers St Germain, Odéon, Monnaie), espaces verts (jardin du Luxembourg), culture (Notre dame, Conciergerie, Ste chapelle, proche musée Orsay et quartier latin, …) et loisirs (nombreux restaurants, cinémas, spectacles), proche grandes écoles, sentiment de sécurité et de bien être, transports en commun (très bien desservi : métro, RER, bus, taxis et proche toutes grandes gares), médecine.","Très très cher (immobilier : logements et parkings, commerces, …), gros embouteillages, nombreux mendiants dans les rues, peu de chose pour le sport, pollution comme partout à Paris, souvent ""inondé"" de touristes ce qui est parfois pesant.",8,6,7
75006,PARIS 6E ARRONDISSEMENT,NA,gigi,3,8,2,6,6,5,8,5,1,plus grand chose ;si ce ne sont des souvenirs;,"la rue de rennes et ses rues adjacentes sont couverts d'immondices laissés par les roms et des riverains peu scrupuleux lors de déménagements ou autres..;  des roms à tous les coins de rues, mendiants avec des enfants en bas âges, des chiens faméliques..;  je ne supporte plus  ce quartier.",18,23,4.9
75006,PARIS 6E ARRONDISSEMENT,NA,lll,7,10,8,9,6,9,10,9,9,"pratique, connecté, agréable, calme, espaces verts à proximité. beaucoup de commerces, proche de la gare Montparnasse et connecté avec les autres gares.","circulation dense, forte mendicité, peu d'animation, cher.",16,4,8.6
75006,PARIS 6E ARRONDISSEMENT,NA,Kaposvar,3,9,8,8,5,10,8,9,8,"Sécurité, Très belle architecture, Commerces, Espaces verts, Nombreux cinémas et théâtres.","Beaucoup de mendiants dormant souvent dans la rue, Trop de bruit dans certains quartiers, Nombreux embouteillages aux heures de pointe, Chaussées en mauvais état.",12,2,7.6
75006,PARIS 6E ARRONDISSEMENT,NA,Dikio,6,8,7,7,6,7,7,7,6,"Un côté petite ville réside dans le sixième où tous les services (chers) se trouvent. L'architecture y est sublime et les transports en commun abondants. C'est la quintessence de l'esprit de Paris, avec ses bons et ses beaucoup moins bons côtés.","Trop vieux, trop bourgeois et trop cher. Le sixième n'est pas accueillant avec tout ceux sortant un tantinet soit peu de la ""norme"". On étouffe, et en même temps on s'y sent (relativement) pas trop mal.",14,4,6.8
75006,PARIS 6E ARRONDISSEMENT,NA,Ricky,8,9,9,8,7,8,9,9,9,"Quasiment tout, j'y habite depuis 2001, rien à signaler, un beau quartier, riche et calme.","La pollution, mais bon c'est équivalent dans tout les autres arrondissements.
Le manque de salle de sport, mais c'est vraiment pour chipoter, car il y en a à moins de 15 minutes en transport !",10,3,8.4
75006,PARIS 6E ARRONDISSEMENT,NA,Leparigot,6,9,8,8,6,8,9,8,8,"Ambiance cosmopolite très vivante.
Proximité du Luxembourg et des quais de Seine.
Nombreuses Grandes Ecoles.
Beaucoup de cinémas.
Quartier Saint Germain très agréable de jour comme de nuit.
Nombreux magasins.","Immobilier hors de prix et commerces de proximité très chers.
Sans doute quartier un peu bobo/riche qui a perdu son âme des années 50.",15,1,7.8
75006,PARIS 6E ARRONDISSEMENT,NA,Tinalr,8,10,8,7,4,7,7,9,9,"Magnifique arrondissement avec un merveilleux jardin, rue de Rennes/blv St germain pour les magasins, St germain et son bel esprit, transports, pleins cœur de Paris.","Loyer exorbitant, nb d'habitants/m2",6,0,7.7
75006,PARIS 6E ARRONDISSEMENT,NA,HAH,7,9,8,9,7,10,10,8,9,"Bien entendu tout ce qui a trait à la culture, à l'enseignement est exceptionnel.
Bon maillage de transports en commun (nombreuses lignes de métro) et gare Montparnasse à proximité. Le Jardin du Luxembourg est accessible à pied pour tout habitant de l'arrondissement. Commerces et services de proximité.",Les prix de l'immobilier (l'un des deux arrondissements les plus chers de Paris avec son voisin le 7ème). Difficultés pour se garer. Parfois sale.,7,0,8.6
75006,PARIS 6E ARRONDISSEMENT,NA,shark,7,7,8,7,6,9,9,7,8,"Le Jardin du Luxembourg pour respirer, culture très présente, enseignement de grande qualité, sécurité très acceptable, tranquillité et bon niveau socio-culturel.","Peu de commerce de proximité, vie chère.",8,0,7.6
75006,PARIS 6E ARRONDISSEMENT,NA,Rastignac,6,9,9,9,5,8,9,9,8,"Le Luxembourg, les transports, la proximité des écoles et des universités, arrondissement très vivant et convivial",Loyers prohibitifs (comme dans tout Paris),13,0,8
75007,PARIS 7E ARRONDISSEMENT,NA,Tomtom,7,7,8,3,2,9,8,7,8,"Habitant dans le quartier du gros caillou, il est clair que cet arrondissement est un des plus calme et un des plus élégant de Paris.
L'offre culturelle est immense : tour Eiffel, musée d'Orsay, musée Rodin, quai Branly etc...
Au niveau des transports on est à 30 minutes de tout, c'est le luxe d'habiter au centre de Paris avec de nombreuses lignes de bus, les lignes 8,13,12 et le RER C (même si la ligne 8 est la pire de Paris, elle reste pratique quand elle veut bien marcher).
L'arrondissement est sûr, aucun soucis de sécurité même s'il est possible de tomber sur des fous mais comme partout finalement, rien d'exceptionnel.
Le jardin Catherine Labouré et l'avenue de Breteuil sont très importants car ils apportent la touche de verdure qui manque quand même cruellement au reste de l'arrondissement.","Tout est cher, c'est vraiment une tâche complexe de trouver un restaurant abordable. Et je ne vais même pas aborder le sujet du prix de l'immobilier. Le 7eme est un arrondissement riche et c'est le prix à payer pour y vivre, ça se comprend...
Absolument rien à faire lorsqu'on est jeune à part aller dans les quartiers voisins du 6eme et du 5eme bien plus vivants.
Pas d'endroit où faire du sport non plus, à part les musées il n'y à rien à faire dans le 7eme honnêtement.",1,0,6.6
75007,PARIS 7E ARRONDISSEMENT,NA,Natalia,5,8,8,10,8,10,9,8,6,"Quartier superbe, entouré de lieux emblématiques et culturels, possibilité de se promener et de courir entre les tilleuls sur le champs de mars. Des écoles d'un bon niveau, des boutiques et des artisans rue st Dominique et rue clerc.
On se sent en sécurité, il y a des policiers et des caméras. Il y a des arbres dans tout l'arrondissement, la possibilité de se promener avec son chien, de courir le long des quais, c'est très agréable.","Au niveau du quai Branly, il y a trop de détritus laissés par les touristes (et pas seulement), des morceaux de bouteilles cassées, de médicaments usagés et de bonbonnes de protoxyde d'azote.
Le plus difficile pour nous et de supporter l'utilisation abusives des sirènes de jour comme de nuit, même avec des doubles fenêtres.. C'est une nuisance quotidienne qui impacte la qualité de vie familiale, le sommeil, le besoin de calme et de sérénité. Il y a également l'utilisation abusive des klaxons mais les sirènes : C'est beaucoup plus fort et toute la journée.
Il manque des bons restaurants également dans ce quartier selon moi.",0,0,8
75007,PARIS 7E ARRONDISSEMENT,NA,Ras,10,8,9,9,9,10,8,8,10,"L'environnement est boisé dans la totalité des endroits.  C'EST TRÈS CALME ,  étonnant,  surtout dans une ville comme Paris, commerces et culture sont présents.  L'enseignement est bien et la santé. Les lieux de sports et loisirs sont bien entretenus.",Cet arrondissement n'est pas très bien desservi par les transports et l'immobilier est très cher.,3,0,9
75007,PARIS 7E ARRONDISSEMENT,NA,elo7,10,9,8,9,8,10,9,10,10,"Que dire,  j'aimerais ne jamais avoir à quitter cet arrondissement. Les avenues sont grandes,  des plus élégantes, les gens bien habillés,  bien éduqués et civilisés. J'ai la chance d'habiter pas loin du jardin de Breteuil,  et on s'y sent comme dans un village. Les commerçants nous saluent,  les commerces de proximité sont certes à un certain prix mais sont excellents. Je me suis toujours sentie en sécurité ici,  et je remercie le ciel d'y être tous les jours.",Le champs de mars commence malheureusement à être mal fréquenté et est sujet à de nombreuses incivilités. Les écoles publiques du 7e arrondissement ne se valent pas toutes également.,5,2,9.2
75007,PARIS 7E ARRONDISSEMENT,NA,Melanie,4,6,3,2,4,3,5,4,4,"Ça fait 5 ans que je vis à Rue de Varenne,  au départ tout était bien mais les problèmes ont commencé après....
Il y a quelques parcs sympas. Il est tout près du centre ville.","Rue de Varenne est l'une des pires RUE du quartier pour y vivre,  cette rue a toujours été barré par la police qui surveille Matignon,  mais qui ne se soucie pas du voisinage. Je me suis fait voler 2 fois l'après midi à Rue de Grenelle,  quand on fait appel à la police,  surprise: ils ne peuvent rien faire parce qu'ils n'ont pas trouvé les suspects en flagrance,  les suspects continuent dans le quartier et je les vois encore tous les jours. Quand la police ferme la rue elle ne prévient jamais,  tu ne peux même pas rentrer en taxi ou en voiture (en temps normal),  si tu dois déménager tant pis tu gares la voiture plus loin... Et parfois ils ne te laissent pas rentrer chez toi malgré ta pièce d'identité et tu dois faire un détour de dingue. Le quartier est TRÈS BRUYANT les week-ends,  si tu sors faire tes courses tu ne peux même pas marcher sur les rues étroites  blindées de touristes, les week-ends sont un vrai CAUCHEMAR. Le peu de restaurants du quartier sont hors de prix,  supermarchés,  pharmacies,  etc. Les travaux commencent souvent bien avant 7H et même en week-end. Les métros Rue du Bac et Sèvres Babylone sont mal fréquentés les soir et la journée en WK. Il y a beaucoup de mendiants tout au long la Rue du Bac.....",8,17,3.9
75007,PARIS 7E ARRONDISSEMENT,NA,Joe,10,7,10,8,8,10,8,7,9,"Le sentiment de sécurité à toute heure. J'ai habité pendant 2 ans,  aucun acte d'incivilité ou de sentiment d'insécurité.
La culture,  c'est quand même l'arrondissement de la Tour Eiffel,  des musées d'Orsay et Branly (avec vue sur le Louvre de l'autre côté de la Seine),  des Invalides,  etc. Comblé culturellement visuellement.
Bordé par la Seine avec une vue inoubliable de nuit.","Peu de diversité de commerces dû à l'étiquette ""quartier de riches"". Exemple : ne comptez pas trouver des fast-foods.
Immobilièrement inabordable. Je n'étais que locataire d'un petit studio,  mais je ne regrette pas le prix au m². La sécurité et le bien être se payent.
Le transport en commun dans le sens où pas de grande ligne ou station aux alentours. Il faut compter au moins un changement de transport afin de croiser un ""Vrai"" RER. Vivant proche quai,  j'avais la chance d'avoir la ligne 1 à 10 mins à pied en traversant la Seine mais j'imagine que dans d'autres endroits le transport en commun domicile-travail pourrait être long.",5,4,8.6
